book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Democracy and Dictatorship in Europe: From the Ancien Régime to the Present Day,Sheri Berman,קריינות: Elizabeth Wiley,ספר מוקלט,Tantor Audio,2021,היסטוריה,3.6,אנגלית,"תאריך פרסום
ספר מוקלט: 23 במרץ 2021",21שעות 56דקות
Fears of a Setting Sun: The Disillusionment of America's Founders,Dennis C. Rasmussen,קריינות: Keith Sellon-Wright,ספר מוקלט,Tantor Audio,2021,היסטוריה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 2 במרץ 2021",9שעות 16דקות
The Spectre of War: International Communism and the Origins of World War II,Jonathan Haslam,קריינות: Chris MacDonnell,ספר מוקלט,Tantor Audio,2021,היסטוריה,4.6,אנגלית,"תאריך פרסום
ספר מוקלט: 11 במאי 2021",17שעות 41דקות
Normandiefront: D-Day to Saint-Lô Through German Eyes,Bruce Conner,קריינות: Joe Barrett,ספר מוקלט,Tantor Audio,2021,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 23 במרץ 2021",11שעות 33דקות
The Black Holocaust For Beginners,S.E. Anderson,קריינות: Bill Andrew Quinn,ספר מוקלט,Tantor Audio,2021,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בפברואר 2021",3שעות
Execute the Office: Essays with Presidents,Colin Rafferty,NaN,ספר דיגיטלי,Baobab Press,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 במרץ 2021",NaN
Copacabana,Dawid Danilo Bartelt,NaN,ספר דיגיטלי,Verlag Klaus Wagenbach,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2020",NaN
"Sociedad y conflicto en el estado de Guerrero, 1911-1995: Poder político y estructura social de la entidad",Jorge Rendón Alarcón,NaN,ספר דיגיטלי,Contraste Editorial,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 10 בנובמבר 2020",NaN
"Geheimdienste, Agenten, Spione",Christoph Franceschini,NaN,ספר דיגיטלי,Edition Raetia,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 3 בדצמבר 2020",NaN
Bamberg,Karin Dengler-Schreiber,NaN,ספר דיגיטלי,Verlag Friedrich Pustet,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 10 בדצמבר 2020",NaN
Las transformaciones del sector rural en Colombia desde las reformas neoliberales: Un análisis entre 1980 y 2004,Nohra León Rodríguez,NaN,ספר דיגיטלי,Universidad de La Salle,2016,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2016",NaN
¿Quién traicionó a Ana Frank? La investigación que revela el secreto jamás contado.,Rosemary Sullivan,NaN,ספר דיגיטלי,HarperCollins Ibérica S.A.,2022,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בפברואר 2022",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 4),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 2),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V.1),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 3),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 5),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 8),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 9),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 6),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Nuremberg Trials: Complete Tribunal Proceedings (V. 7),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
De Tralca-Mawida a Santa Juana: Despliegue Histórico de una Localidad en la Frontera del Biobío,Fernando Venegas Espinoza,NaN,ספר דיגיטלי,Ediciones Universitarias de Valparaíso,2014,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 31 באוקטובר 2014",NaN
Greek Philosophy 101: Surprising Insights from Ancient Wisdom,Samuel Loncar,קריינות: Samuel Loncar,ספר מוקלט,Learn25,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בנובמבר 2020",6שעות 41דקות
"Alexander the Great: General, Leader, God?",Christopher Bellitto,קריינות: Christopher Bellitto,ספר מוקלט,Learn25,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בנובמבר 2020",5שעות 55דקות
Tartaria - Coronavirus: German,David Ewing Jr,NaN,ספר דיגיטלי,PublishDrive,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2020",NaN
Тартария - Коронавирус: Kniga 5,David Ewing Jr,NaN,ספר דיגיטלי,PublishDrive,2020,היסטוריה,0,רוסית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
The Politically Incorrect Guide to the Vietnam War,Phillip Jennings,קריינות: Tom Weiner,ספר מוקלט,Blackstone Publishing,2010,היסטוריה,3.58,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בפברואר 2010",6שעות 29דקות
1177 B.C.: The Year Civilization Collapsed: Revised and Updated,Eric H. Cline,קריינות: Eric H. Cline,ספר מוקלט,Princeton University Press,2021,היסטוריה,4.42,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בפברואר 2021",10שעות 47דקות
"Have Personality Disorder, Will Rule Russia: A Pocket Guide to Russian History",Jennifer Eremeeva,קריינות: Jennifer Eremeeva,ספר מוקלט,Armadillo Audio Group,2020,היסטוריה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 8 באוקטובר 2020",3שעות 18דקות
Retribution,Beverley Elphick,NaN,ספר דיגיטלי,Beverley Elphick,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
The First Crusade: The Call from the East,Peter Frankopan,קריינות: Jonathan Keeble,ספר מוקלט,W. F. Howes Ltd,2020,היסטוריה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",9שעות 5דקות
Tip and Run: The Untold Tragedy of the First World War in Africa,Edward Paice,קריינות: Jonathan Keeble,ספר מוקלט,W. F. Howes Ltd,2021,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 4 בפברואר 2021",19שעות 46דקות
How Britain Ends: English Nationalism and the Rebirth of Four Nations,Gavin Esler,קריינות: Robin Laing,ספר מוקלט,W. F. Howes Ltd,2021,היסטוריה,4.44,אנגלית,"תאריך פרסום
ספר מוקלט: 4 בפברואר 2021",13שעות 46דקות
Alfred the Great,Jacob Abbott,NaN,ספר דיגיטלי,Mint Editions,2020,היסטוריה,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
Gleichheit. Das falsche Versprechen,Martin Van Creveld,NaN,ספר דיגיטלי,Manuscriptum Verlagsbuchhandlung Thomas Hoof KG,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 23 בנובמבר 2020",NaN
La República del Paraguay,Rubén Darío,NaN,ספר דיגיטלי,SAGA Egmont,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2020",NaN
Knights Templar: Lost Secrets Revealed,World History,קריינות: David Bateson,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,היסטוריה,4.08,אנגלית,"תאריך פרסום
ספר מוקלט: 8 בדצמבר 2020
ספר דיגיטלי: 16 בפברואר 2021",3שעות 21דקות
Biggest Blunders of WWII,World History,קריינות: Sam Devereaux,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,היסטוריה,3.79,אנגלית,"תאריך פרסום
ספר מוקלט: 8 בדצמבר 2020
ספר דיגיטלי: 20 בספטמבר 2020",2שעות 43דקות
Hell on the Eastern Front,World History,קריינות: Sam Devereaux,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,היסטוריה,4.37,אנגלית,"תאריך פרסום
ספר מוקלט: 8 בדצמבר 2020
ספר דיגיטלי: 20 בספטמבר 2020",3שעות 56דקות
The Curse of Asi,Utkarsh Sharma,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Lotus Land,Bhuban Patra,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Yugantar: The Dream of Bharatavarsha Takes Shape 2300 Years Ago,Raghavan Srinivasan,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
1. Morte in banca,Nicolò Porcelluzzi,קריינות: Nicolò Porcelluzzi,ספר מוקלט,Storytel Original,2020,היסטוריה,4.43,איטלקית,"תאריך פרסום
ספר מוקלט: 12 בדצמבר 2020",33דקות
1066: History in an Hour,Kaye Jones,קריינות: Jonathan Keeble,ספר מוקלט,William Collins,2013,היסטוריה,3.97,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בינואר 2013",45דקות
Antiquity: From the Birth of Sumerian Civilization to the Fall of the Roman Empire,Norman F. Cantor,קריינות: David Stifel,ספר מוקלט,Tantor Audio,2021,היסטוריה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 16 במרץ 2021",10שעות 24דקות
Global Jihad: A Brief History,Glenn E. Robinson,קריינות: David de Vries,ספר מוקלט,Tantor Audio,2021,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באפריל 2021",8שעות 29דקות
Africans and Native Americans: The Language of Race and the Evolution of Red-Black Peoples,Jack D. Forbes,קריינות: Bill Andrew Quinn,ספר מוקלט,Tantor Audio,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 11 במאי 2021",15שעות 50דקות
"The First Fossil Hunters: Dinosaurs, Mammoths, and Myth in Greek and Roman Times",Adrienne Mayor,קריינות: Donna Postel,ספר מוקלט,Tantor Audio,2021,היסטוריה,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בפברואר 2021",8שעות 59דקות
The Nuremberg Trials: Complete Tribunal Proceedings (V.10),International Military Tribunal,NaN,ספר דיגיטלי,e-artnow,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בנובמבר 2020",NaN
El dulce reato de la música: La vida musical en Santiago de Chile durante el período colonial,Alejandro Vera Aguilera,NaN,ספר דיגיטלי,Ediciones UC,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2020",NaN
Urteil: 130 Jahre Zuchthaus,Achim Beyer,NaN,ספר דיגיטלי,Evangelische Verlagsanstalt,2019,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 ביולי 2019",NaN
"Body, Sport and Society in Norden",Niels Kayser Nielsen,NaN,ספר דיגיטלי,Aarhus Universitetsforlag,2005,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2005",NaN
Usable History?: Representations of Yugoslavia's difficult past 1945 to 2002,Tea Sindbæk,NaN,ספר דיגיטלי,Aarhus Universitetsforlag,2012,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 באוקטובר 2012",NaN
Urban Life and Local Politics in Roman Bithynia: The Small World of Dion Chrysostomos,Tønnes Bekker-Nielsen,NaN,ספר דיגיטלי,Aarhus Universitetsforlag,2008,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 ביוני 2008",NaN
Ancient Egypt: History in an Hour,Anthony Holmes,קריינות: Jonathan Keeble,ספר מוקלט,William Collins,2013,היסטוריה,3.98,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בינואר 2013",1שעות 22דקות
The Robertson Panel: The History and Legacy of the Secret Government Committee that Investigated UFO Sightings in America,Charles River Editors,קריינות: Colin Fluxman,ספר מוקלט,Charles River Editors,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 13 בספטמבר 2020",1שעות 45דקות
A History of the World,Jeremy Black,NaN,ספר דיגיטלי,Arcturus,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2020",NaN
The History of Britain,Richard Dargie,NaN,ספר דיגיטלי,Arcturus,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2020",NaN
"F*g Hags, Divas and Moms: The Legacy of Straight Women in the AIDS Community",Victoria Noe,קריינות: Donna Allen,ספר מוקלט,King Company Publishing,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 באוקטובר 2020",6שעות 27דקות
The Art of War / The Book of Lord Shang,Sun Tzu,NaN,ספר דיגיטלי,Wordsworth Editions,2012,היסטוריה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2012",NaN
Histories,Herodotus,NaN,ספר דיגיטלי,Wordsworth Editions,2013,היסטוריה,4.57,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2013",NaN
Picasso's Revenge: The Art Detective Story,Caroline Foulk,NaN,ספר דיגיטלי,Medina Publishing,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוגוסט 2020",NaN
Lelé: Dialogues with Neutra and Prouvé,André Marques,NaN,ספר דיגיטלי,Romano Guerra Editora,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2020",NaN
La culture de l'Egypte ancienne révélée,Moustafa Gadalla,קריינות: Carole Huguet,ספר מוקלט,Tehuti Research Foundation,2022,היסטוריה,0,צרפתית,"תאריך פרסום
ספר מוקלט: 30 באוגוסט 2022",6שעות 7דקות
Efeméride,Eduardo Moreno Alarcón,קריינות: Nacho Béjar,ספר מוקלט,SAGA Egmont,2020,היסטוריה,3.6,ספרדית,"תאריך פרסום
ספר מוקלט: 14 בדצמבר 2020",9שעות 35דקות
El pensamiento visible: Ensayo sobre el estilo y la expresión,Pere Salabert,NaN,ספר דיגיטלי,Ediciones Akal,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
"El Arte a contratiempo: Historia, obsolescencia, estéticas migratorias",Miguel Ángel Hernández,NaN,ספר דיגיטלי,Ediciones Akal,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Meltdown: Nuclear disaster and the human cost of going critical,Joel Levy,קריינות: Kris Dyer,ספר מוקלט,W. F. Howes Ltd,2020,היסטוריה,3.87,אנגלית,"תאריך פרסום
ספר מוקלט: 17 בדצמבר 2020",12שעות 27דקות
El Rey de Salem,Antonio Del Vecchio,NaN,ספר דיגיטלי,Ediciones Lilium,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 3 בדצמבר 2020",NaN
"Plan Colombia: Atrocidades, aliados de Estados Unidos y activismo comunitario",Lindsay-Poland John,NaN,ספר דיגיטלי,Editorial Universidad del Rosario,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 29 במאי 2020",NaN
Slavery and The Civil War: What Your History Teacher Didn’t Tell You,Garry Bowers,קריינות: George Bagby,ספר מוקלט,SHOTWELL PUBLISHING,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",1שעות 44דקות
"One Hundred Sixty Acres of Dirt: A History of the Pioneers of Kansas Settlement, Arizona Territory, 1909 and Stories, including The Schoolmarm's Pearl Handled Pistol",Marsha Arzberger,NaN,ספר דיגיטלי,Morgan James Publishing,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
"The Gardens of Mars: Madagascar, an Island Story",John Gimlette,קריינות: Mark Elstob,ספר מוקלט,W. F. Howes Ltd,2021,היסטוריה,3.67,אנגלית,"תאריך פרסום
ספר מוקלט: 7 בינואר 2021",13שעות 10דקות
Exploraciones orientales: Ciencia y política al encuentro de lo salvaje,Fernando Hidalgo Nistri,NaN,ספר דיגיטלי,Pontificia Universidad Católica del Ecuador,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 27 בנובמבר 2020",NaN
The Rise of Universities,Charles Homer Haskins,NaN,ספר דיגיטלי,Madison & Adams Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 בנובמבר 2020",NaN
Miami,Joan Didion,NaN,ספר דיגיטלי,Open Road Media,2017,היסטוריה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 במאי 2017",NaN
Shipwreck,Gordon Thomas,NaN,ספר דיגיטלי,Open Road Media,2014,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביולי 2014",NaN
"""The Rest of Us""",Stephen Birmingham,NaN,ספר דיגיטלי,Open Road Media,2015,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2015",NaN
With Malice,Dale K. Myers,NaN,ספר דיגיטלי,Open Road Media,2013,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2013",NaN
Real Lace,Stephen Birmingham,NaN,ספר דיגיטלי,Open Road Media,2015,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2015",NaN
We Die Alone,David Howarth,קריינות: Stuart Langton,ספר מוקלט,Blackstone Publishing,2008,היסטוריה,3.88,אנגלית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2008",6שעות 43דקות
Femininity,Susan Brownmiller,NaN,ספר דיגיטלי,Open Road Media,2013,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בספטמבר 2013",NaN
The Persian Night,Amir Taheri,קריינות: Robertson Dean,ספר מוקלט,Blackstone Publishing,2009,היסטוריה,3.57,אנגלית,"תאריך פרסום
ספר מוקלט: 24 ביוני 2009",14שעות 13דקות
The Unanswered Letter: One Holocaust Family’s Desperate Plea for Help,Faris Cassell,קריינות: Kate Mulligan,ספר מוקלט,Blackstone Publishing,2020,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בדצמבר 2020",15שעות 31דקות
West Cork: The People and the Place,Alannah Hopkin,NaN,ספר דיגיטלי,The Collins Press,2008,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 באפריל 2008",NaN
Schlagfertigkeit - Verbale Angriffe kontern,Simone Janson,NaN,ספר דיגיטלי,Best of HR - Berufebilder.de​®,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 21 בנובמבר 2020",NaN
Rival Visions: How Jefferson and His Contemporaries Defined the Early American Republic,אני רוצה לנסות!,NaN,ספר דיגיטלי,University of Virginia Press,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בפברואר 2021",NaN
Racism in American Public Life: A Call to Action,Johnnetta Betsch Cole,NaN,ספר דיגיטלי,University of Virginia Press,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 בפברואר 2021",NaN
Generation Österreich - Prägende Momente der Zweiten Republik,Gerhard Jelinek,קריינות: Anja Liedl,ספר מוקלט,edition a audio,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",9שעות 50דקות
Fairies,G. M. Faulding,NaN,ספר דיגיטלי,Obscure Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
La implementación de políticas públicas y la paz: reflexiones y estudios de casos en Colombia,Jenny Elisa López Rodríguez,NaN,ספר דיגיטלי,Universidad Nacional de Colombia,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 27 בנובמבר 2020",NaN
La dignidad: El rol esencial que cumple en la resolución de conflictos,Hicks Donna,NaN,ספר דיגיטלי,USFQ Press,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
Geschichte der Stadt Innsbruck,Michael Forcher,NaN,ספר דיגיטלי,Haymon Verlag,2021,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 14 ביולי 2021",NaN
George Washington: History in an Hour,David B. McCoy,קריינות: Jonathan Keeble,ספר מוקלט,William Collins,2013,היסטוריה,4.04,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באפריל 2013",1שעות 18דקות
The Gunpowder Plot: History in an Hour,Sinead FitzGibbon,קריינות: Jim Barclay,ספר מוקלט,William Collins,2013,היסטוריה,4.08,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באפריל 2013",1שעות 4דקות
The Siege of Leningrad: History in an Hour,Rupert Colley,קריינות: Jonathan Keeble,ספר מוקלט,William Collins,2013,היסטוריה,4.21,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באפריל 2013",1שעות 24דקות
Titanic: History in an Hour,Sinead FitzGibbon,קריינות: Jonathan Keeble,ספר מוקלט,William Collins,2013,היסטוריה,4.11,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באפריל 2013",1שעות 22דקות
Hitler’s Thirty Days to Power,Henry Ashby Turner,קריינות: Paul Boehmer,ספר מוקלט,Blackstone Publishing,2016,היסטוריה,4.12,אנגלית,"תאריך פרסום
ספר מוקלט: 13 בדצמבר 2016",7שעות 36דקות
Hard Tack and Coffee,John D. Billings,קריינות: Edward Lewis,ספר מוקלט,Blackstone Publishing,2009,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 5 בפברואר 2009",9שעות 46דקות
Letters from the Greatest Generation,Howard Peckham,קריינות: Donald Corren,ספר מוקלט,Blackstone Publishing,2017,היסטוריה,3.33,אנגלית,"תאריך פרסום
ספר מוקלט: 6 במרץ 2017",16שעות
Krone der Welt,Sabine Weiß,קריינות: Detlef Bierstedt,ספר מוקלט,Lübbe Audio,2020,היסטוריה,4.17,גרמנית,"תאריך פרסום
ספר מוקלט: 21 בדצמבר 2020",16שעות 59דקות
The Red Line,John Nichol,קריינות: Andrew Wincott,ספר מוקלט,HarperCollins,2013,היסטוריה,4.21,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באפריל 2013",7שעות 58דקות
1968: Historia de un acontecimiento: Utopía y revolución en la universidad colombiana,Álvaro Acevedo,NaN,ספר דיגיטלי,Ediciones UIS,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 2 בדצמבר 2020",NaN
La conexión gallega. Del tabaco a la cocaína,Perfecto Conde,קריינות: Javier Ruiz Taboada,ספר מוקלט,Storyside,2020,היסטוריה,4,ספרדית,"תאריך פרסום
ספר מוקלט: 8 בדצמבר 2020",13שעות 52דקות
Practical Flying - Complete Course of Flying Instruction (WWI Centenary Series),W. G. McMinnies,NaN,ספר דיגיטלי,Last Post Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
The Last Berserker: An action-packed Viking adventure,Angus Donald,NaN,ספר דיגיטלי,Canelo Adventure,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בפברואר 2021",NaN
"Saul Steinberg's Literary Journeys: Nabokov, Joyce, and Others",Jessica R. Feldman,NaN,ספר דיגיטלי,University of Virginia Press,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 בפברואר 2021",NaN
Die Habsburger,Albert Stähli,NaN,ספר דיגיטלי,Frankfurter Allgemeine Buch,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 3 בדצמבר 2020",NaN
Kleine Geschichte Mallorcas,Thomas Wozniak,NaN,ספר דיגיטלי,Verlag Friedrich Pustet,2021,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 30 במרץ 2021",NaN
The Fighting Corsairs: The Men of Marine Fighting Squadron 215 in the Pacific during WWII,Jeff Dacus,קריינות: Jim Seybert,ספר מוקלט,Lyons Press,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 5 בנובמבר 2020",9שעות 44דקות
Henry Knox's Noble Train,William Hazelgrove,קריינות: Tom Parks,ספר מוקלט,Prometheus,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 12 במאי 2020",9שעות 59דקות
The Norman Conquest in English History: Volume I: A Broken Chain?,George Garnett,קריינות: Nigel Patterson,ספר מוקלט,Tantor Audio,2021,היסטוריה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2021",15שעות 25דקות
The American South: A Very Short Introduction,Charles Reagan Wilson,קריינות: Jim Seybert,ספר מוקלט,Tantor Audio,2021,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 2 במרץ 2021",4שעות 46דקות
Chicano Movement For Beginners,Maceo Montoya,קריינות: Gary Tiedemann,ספר מוקלט,Tantor Audio,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",4שעות 24דקות
For the Many: American Feminists and the Global Fight for Democratic Equality,Dorothy Sue Cobble,קריינות: Susan Ericksen,ספר מוקלט,Tantor Audio,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 11 במאי 2021",22שעות 14דקות
Blood Washing Blood: Afghanistan's Hundred-Year War,Phil Halton,קריינות: Sean Runnette,ספר מוקלט,Tantor Audio,2021,היסטוריה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 25 במאי 2021",13שעות 44דקות
Isolationism: A History of America's Efforts to Shield Itself from the World,Charles A. Kupchan,קריינות: Adam Barr,ספר מוקלט,Tantor Audio,2021,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 30 במרץ 2021",20שעות 4דקות
"Against Popery: Britain, Empire, and Anti-Catholicism",אני רוצה לנסות!,NaN,ספר דיגיטלי,University of Virginia Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2020",NaN
