book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
A Journey for Two,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Bus Trip,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lime Gelatin and Other Monsters,Angel Martinez,NaN,ספר דיגיטלי,Pride Publishing,2016,ארוטיקה,3.8,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 באוגוסט 2016",NaN
Dinner with Geir,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Interrailing,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Prostitution and double standards,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
A Nudist Memoreis,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Erotic Love & Philosophy,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Genie in the Lamp,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
A Midsummer Night,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Betty and the Rope Necklace,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Daydreams,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
"Right Place, Right Time",KM Mahoney,NaN,ספר דיגיטלי,Pride Publishing,2016,ארוטיקה,4.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוקטובר 2016",NaN
Bait,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Carpe Diem,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Only good neighbours,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Action at the Office,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Baking Love,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Cup Final,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Driving Lesson,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Jonsvatnet,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Caught home alone,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Convent School Surprise,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Happy Hour,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Disobedience,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Leather and Rubber,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
A Housewife’s New Experience,Cupido,NaN,ספר דיגיטלי,Cupido,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Unconventional in Kansas City,T.A. Chase,NaN,ספר דיגיטלי,Pride Publishing,2016,ארוטיקה,3.31,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 באוגוסט 2016",NaN
Der Schüler - Episode 3,Finja Jinski,קריינות: Thore Rathjens,ספר מוקלט,GD Publishing,2020,ארוטיקה,5,גרמנית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",1שעות 1דקות
Strip Poker,Alexandra Södergran,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,2.4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
"You Can Look, But You Cannot Touch",B.J. Hermansson,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,2.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
Pride and Joey,Devon Rhodes,NaN,ספר דיגיטלי,Pride Publishing,2016,ארוטיקה,3.38,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בספטמבר 2016",NaN
A Tryst With Tristan,Pranav Rao,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בינואר 2020",NaN
Futa Inheritance - Parts 1 to 3,Carl East,קריינות: Michelle Jones,ספר מוקלט,Carl East,2020,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 27 באוגוסט 2020",2שעות 3דקות
Park Avenue,Penelope Ward,קריינות: Hanka Tyszkiewicz,ספר מוקלט,Editio,2020,ארוטיקה,4.57,פולנית,"תאריך פרסום
ספר מוקלט: 19 באוקטובר 2020",10שעות 33דקות
SEX und EROTIK,Paula Davis,NaN,ספר דיגיטלי,Bücher ab 18,2020,ארוטיקה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
All the Sweet Tomorrows,Bertrice Small,קריינות: Justine Eyre,ספר מוקלט,Tantor Audio,2021,ארוטיקה,4.36,אנגלית,"תאריך פרסום
ספר מוקלט: 29 ביוני 2021",24שעות 52דקות
This Heart of Mine,Bertrice Small,קריינות: Justine Eyre,ספר מוקלט,Tantor Audio,2021,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 10 באוגוסט 2021",23שעות 38דקות
Wild Jasmine,Bertrice Small,קריינות: Justine Eyre,ספר מוקלט,Tantor Audio,2022,ארוטיקה,4.67,אנגלית,"תאריך פרסום
ספר מוקלט: 16 באוגוסט 2022",20שעות 56דקות
The Shadow Queen,Bertrice Small,קריינות: Christine Rendel,ספר מוקלט,Tantor Audio,2021,ארוטיקה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בפברואר 2021",19שעות 31דקות
Crown of Destiny,Bertrice Small,קריינות: Christine Rendel,ספר מוקלט,Tantor Audio,2021,ארוטיקה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 23 במרץ 2021",14שעות 55דקות
"No lo llames amor. Serie No lo llames, 1",Noelia Amarillo,"קריינות: Luis Torrelles, Sara Muñiz Hanif",ספר מוקלט,Storyside para Planeta,2020,ארוטיקה,4.34,ספרדית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",19שעות 6דקות
"No lo llames pasión. Serie No lo llames, 2",Noelia Amarillo,קריינות: Lola Sans,ספר מוקלט,Storyside para Planeta,2020,ארוטיקה,4.49,ספרדית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",23שעות 43דקות
His First Time: Adam: A sexy romance short story,Ann Omasta,קריינות: Ann Omasta,ספר מוקלט,More Happily Ever Afters,2020,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 3 באוקטובר 2020",1שעות 19דקות
Dímelo en silencio,Patricia Geller,קריינות: Marta Méndez Rebollo,ספר מוקלט,Storyside para Planeta,2020,ארוטיקה,3.63,ספרדית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",12שעות 41דקות
"Wedding Heat: If the Shoes Fit, Book 6 in the Wedding Heat Series",Giselle Renarde,קריינות: Giselle Renarde,ספר מוקלט,Author's Republic,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 באוקטובר 2020",1שעות 6דקות
Wedding Heat Friday: A collection of the first 6 books in the Wedding Heat series,Giselle Renarde,קריינות: Giselle Renarde,ספר מוקלט,Author's Republic,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 3 באוקטובר 2020",5שעות 46דקות
Julie Jones: thirteen short stories about sex,Julie Jones,"קריינות: Samy Andersen, Christina May, Beau Cox, Becca Glory, Leo Horne, Scarlett Foxx",ספר מוקלט,Lust,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",4שעות 2דקות
Reward and Punishment,Cupido,קריינות: Alessandra Anderson,ספר מוקלט בנוסף ספר דיגיטלי,Cupido,2020,ארוטיקה,3.17,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 27 באוקטובר 2020",39דקות
Love Conquers All,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",41דקות
Bound and Abandoned,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",41דקות
Senseless,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,2.87,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",45דקות
Naughty Girl,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,3.2,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",40דקות
Sex Rehabilitation,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",40דקות
Passing Exam,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",40דקות
Commando,Cupido,קריינות: Alessandra Anderson,ספר מוקלט בנוסף ספר דיגיטלי,Cupido,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 28 באוקטובר 2020",42דקות
Man in a Tight Squeeze,Cupido,קריינות: Alessandra Anderson,ספר מוקלט,Cupido,2020,ארוטיקה,3.2,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",39דקות
Poker Face,Cupido,קריינות: Alessandra Anderson,ספר מוקלט בנוסף ספר דיגיטלי,Cupido,2020,ארוטיקה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 12 בדצמבר 2019",41דקות
Żar pożądania - zbiór romansów erotycznych,Sofia Fritzson,"קריינות: Mirella Biel, Patrycja Mor",ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,3.67,פולנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020
ספר דיגיטלי: 23 באוקטובר 2020",7שעות 12דקות
Wyspy miłości - 6 gorących opowiadań erotycznych,Alexandra Södergran,"קריינות: Joanna Domańska, Katarzyna Laskowska, Radoslaw Baran, Patrycja Mor",ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,2.5,פולנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020
ספר דיגיטלי: 23 באוקטובר 2020",3שעות 14דקות
Swingersi - pięć gorących opowiadań erotycznych,Alexandra Södergran,"קריינות: Joanna Domańska, Katarzyna Laskowska, Patrycja Mor",ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,3.29,פולנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020
ספר דיגיטלי: 23 באוקטובר 2020",3שעות 6דקות
Julie Jones: osiem opowiadań erotycznych,Julie Jones,"קריינות: Patrycja Mor, Joanna Derengowska, Katarzyna Pająk",ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,3,פולנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020
ספר דיגיטלי: 9 בנובמבר 2020",2שעות 38דקות
Knocked Up & Begging: Pregnant Lust 2 (Pregnancy Erotica Pregnant Sex Age Gap Erotica),Millie King,קריינות: Sierra Kline,ספר מוקלט,Author's Republic,2020,ארוטיקה,3.57,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",27דקות
The New Gardener Is Our Plaything : Couples Threesomes 18 (FFM Threesome BDSM Erotica Lesbian Erotica),Connie Cuckquean,קריינות: Allison O'Keefe,ספר מוקלט,Author's Republic,2020,ארוטיקה,3.57,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",34דקות
Wild und ausgehungert,Nova Edwins,קריינות: Sarah Wagner,ספר מוקלט,Black Umbrella Publishing,2020,ארוטיקה,4.11,גרמנית,"תאריך פרסום
ספר מוקלט: 18 בדצמבר 2020",2שעות 33דקות
Pandora's Box,Alison Hobbs,קריינות: Wren Landreau,ספר מוקלט,"Recorded Books, Inc.",2020,ארוטיקה,1.67,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",7שעות 39דקות
La sombra de las ballenas,Cynthia A. Matayoshi,NaN,ספר דיגיטלי,Trampa ediciones,2020,ארוטיקה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2020",NaN
Bring sie zum Schreien,Margaux Navara,קריינות: Tim Finnetey,ספר מוקלט,GD Publishing,2020,ארוטיקה,3.7,גרמנית,"תאריך פרסום
ספר מוקלט: 19 באוקטובר 2020",34דקות
Enemies Closer,Jayce Carter,NaN,ספר דיגיטלי,Totally Bound Publishing,2020,ארוטיקה,3.56,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 בדצמבר 2020",NaN
Coach,Carol Lynne,NaN,ספר דיגיטלי,Pride Publishing,2007,ארוטיקה,3.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביולי 2007",NaN
Lost Angels Wet Stories I,Lost Angel,NaN,ספר דיגיטלי,BookRix,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 באוקטובר 2020",NaN
Hotline,Samantha Winston,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביולי 2007",NaN
Her Handyman,Jennah Sharpe,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,2.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביולי 2007",NaN
Psychic Detective II,Fletchina Archer,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביולי 2007",NaN
Más allá de la memoria,Gilda Salinas,NaN,ספר דיגיטלי,Trópico de Escorpio,2020,ארוטיקה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
Femdom Stories: A Public Affair,Hellen Heels,קריינות: Katrina Medina,ספר מוקלט,Hellen Heels,2022,ארוטיקה,2.2,אנגלית,"תאריך פרסום
ספר מוקלט: 12 ביוני 2022",14דקות
True Mates,Zena Wynn,קריינות: Heather S. Auden,ספר מוקלט,Real Love Enterprises,2020,ארוטיקה,3.6,אנגלית,"תאריך פרסום
ספר מוקלט: 2 באוקטובר 2020",3שעות 41דקות
Femdom Slave: Her Army Pet - Who's in Charge?,Hellen Heels,קריינות: Katrina Medina,ספר מוקלט,Hellen Heels,2022,ארוטיקה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 12 ביוני 2022",22דקות
Femdom Slave: Her Army Pet - Unchained,Hellen Heels,קריינות: Jupiter Grant,ספר מוקלט,Hellen Heels,2022,ארוטיקה,1.5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 ביוני 2022",20דקות
Illusions,Elisa Adams,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2007",NaN
Psychic Detective III: Deadly Shot,Fletchina Archer,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בספטמבר 2007",NaN
My Last Dark Day,Barbara Huffert,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 באוקטובר 2007",NaN
Twelfth of Never,Bobbie Russell,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2007",NaN
Wishcraft,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,4.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2007",NaN
Demon Wind,Kay Wilde,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בנובמבר 2007",NaN
Once Upon a Starry Night,Bobbie Russell,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בדצמבר 2007",NaN
Tour de Chambre - 6 opowiadań erotycznych,Alexandra Södergran,"קריינות: Katarzyna Laskowska, Katarzyna Puchalska, Joanna Domańska",ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,3.18,פולנית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020
ספר דיגיטלי: 23 באוקטובר 2020",4שעות 33דקות
Daddy's Girl - seria erotyczna,Alexandra Södergran,קריינות: Katarzyna Laskowska,ספר מוקלט בנוסף ספר דיגיטלי,Lust,2020,ארוטיקה,3.22,פולנית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020
ספר דיגיטלי: 9 בנובמבר 2020",1שעות 14דקות
Wish Fulfilled,Jennah Sharpe,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בדצמבר 2007",NaN
Dark Awakening,Charlotte Featherstone,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2007",NaN
The Perfect Gift,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2007,ארוטיקה,3.45,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 2007",NaN
Ich will dich noch mehr / Erotische Geschichten,Trinity Taylor,קריינות: Magdalena Berlusconi,ספר מוקלט,blue panther books,2021,ארוטיקה,4,גרמנית,"תאריך פרסום
ספר מוקלט: 27 ביולי 2021",6שעות 31דקות
Ich will dich ganz / Erotische Geschichten,Trinity Taylor,קריינות: Magdalena Berlusconi,ספר מוקלט,blue panther books,2022,ארוטיקה,4.5,גרמנית,"תאריך פרסום
ספר מוקלט: 14 באוגוסט 2022",4שעות 42דקות
Ich will dich jetzt / Erotische Geschichten,Trinity Taylor,קריינות: Magdalena Berlusconi,ספר מוקלט,blue panther books,2022,ארוטיקה,3.67,גרמנית,"תאריך פרסום
ספר מוקלט: 14 באוגוסט 2022",5שעות 25דקות
Ich will dich ganz und gar / Erotische Geschichten,Trinity Taylor,קריינות: Magdalena Berlusconi,ספר מוקלט,blue panther books,2022,ארוטיקה,4.5,גרמנית,"תאריך פרסום
ספר מוקלט: 14 באוגוסט 2022",4שעות 51דקות
Ich will dich jetzt und hier / Erotische Geschichten,Trinity Taylor,קריינות: Magdalena Berlusconi,ספר מוקלט,blue panther books,2022,ארוטיקה,4.5,גרמנית,"תאריך פרסום
ספר מוקלט: 14 באוגוסט 2022",5שעות 42דקות
Stacked,Nicola Harris,NaN,ספר דיגיטלי,Totally Bound Publishing,2013,ארוטיקה,1,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 2013",NaN
Femdom Stories: Ashes in Your Mouth,Hellen Heels,קריינות: Marianne,ספר מוקלט,Hellen Heels,2022,ארוטיקה,2.67,אנגלית,"תאריך פרסום
ספר מוקלט: 12 ביוני 2022",8דקות
Attitude Adjustment,Bobbie Russell,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בפברואר 2008",NaN
Femdom Slave: Her Army Pet,Hellen Heels,קריינות: Jupiter Grant,ספר מוקלט,Hellen Heels,2020,ארוטיקה,2.25,אנגלית,"תאריך פרסום
ספר מוקלט: 4 באוקטובר 2020",22דקות
Lust Detector,Ann Cory,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בפברואר 2008",NaN
Sweet Topping,Carol Lynne,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.97,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בפברואר 2008",NaN
Hot and Humid,Shermaine Williams,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בפברואר 2008",NaN
Crude Oil,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.47,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 באפריל 2008",NaN
Una coppia potente - Breve racconto erotico,Beatrice Nielsen,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Luoghi proibiti: l’autobus - Breve racconto erotico,Vanessa Salt,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,3.75,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
La lezione di tedesco - Racconto erotico breve,Vanessa Salt,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,1,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Luoghi proibiti: l’acciaieria - Breve racconto erotico,Vanessa Salt,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Scambisti - Breve racconto erotico,Alexandra Södergran,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
L’insegnante di pianoforte - Breve racconto erotico,Vanessa Salt,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Un appassionato viaggio in treno - Breve racconto erotico,Lisa Vild,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
"Dottore, sesso per piacere! Breve racconto erotico",Alicia Luz,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
I segreti piccanti della postina - Breve racconto erotico,Britta Bocker,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
La sera del debutto - Breve racconto erotico,Julie Jones,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,4,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Un desiderio urgente - Breve racconto erotico,Alexandra Södergran,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Pasqua di lussuria - Breve racconto erotico,Katja Slonawski,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Anteprima - Breve racconto erotico,Julie Jones,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,3.5,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Il massaggio - Breve racconto erotico,Malin Edholm,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,1,איטלקית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Less than Honourable,Emma Wildes,NaN,ספר דיגיטלי,Totally Bound Publishing,2013,ארוטיקה,3.71,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 2013",NaN
Vows of a Vampire,Ann Cory,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 במרץ 2008",NaN
Confessions of a Nympho,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.6,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 במרץ 2008",NaN
Office Advances,Carol Lynne,NaN,ספר דיגיטלי,Pride Publishing,2008,ארוטיקה,3.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 במרץ 2008",NaN
How Sweet It Is,Shermaine Williams,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 במרץ 2008",NaN
Hit and Miss,Alexis Fleming,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 במרץ 2008",NaN
Wild Fantasies,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2013,ארוטיקה,3.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 2013",NaN
Saga Deseo y oscuridad: 1. Cobalto,Karol Scandiu,"קריינות: Jordi Navarro, Olivia Vives Obrador",ספר מוקלט,Storyside,2020,ארוטיקה,3.89,ספרדית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020",9שעות 5דקות
Misery Loves Company,Ellen Ashe,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 במרץ 2008",NaN
Fantasies Unleashed,Skylar Sinclair,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 באפריל 2008",NaN
